idbook,title,author,language,code,section,description,physical_state,status,price
3459,THE GALACTIC GOAL,GERONIMO STILTON,INGLES,400420,FR,AVENTURA,,1,0
3460,SIX ROBOTS,ANONIMO,INGLES,400600,FR,AVENTURA,,1,0
3461,THE SEASONS,SCHOLASTIC,ESPAÑOL,400606,LL,AVENTURA,,1,0
3462,LONDON,THOMAS BENACCI,INGLES,400870,FR,AVENTURA,,1,0
3463,THUMBELINA,ANONIMO,INGLES,400889,FR,AVENTURA,,1,0
3464,MISTY OF CHINCOTEAGUE,MARGUERITE HENRY,INGLES,400921,FR,AVENTURA,,1,0
3465,BIBLIOTECA DE LITERATURA ECUATORIANA,PABLO PALACIO,ESPAÑOL,500230,CP,APRENDIZAJE,,1,0
3466,MATEMATICA,ANONIMO,ESPAÑOL,500297,D,APRENDIZAJE,,1,0
3467,EXPLOREMOS 9,NORMA,ESPAÑOL,500486,D,APRENDIZAJE,,1,0
3468,LA DIVINA COMEDIA,DANTE ALIGHTIERI,ESPAÑOL,1000001,LG,POESIA,,1,0
3469,LA DIVINA COMEDIA,DANTE ALIGHTIERI,ESPAÑOL,1000002,LG,POESIA,,1,0
3470,LA ODISEA,HOMERO,ESPAÑOL,1000003,LG,POESIA,,1,0
3471,COMETAS EN EL CIELO,KHALED HOSSEINI,ESPAÑOL,1000004,LG,AVENTURA,,1,0
3472,LA ODISEA,HOMERO,ESPAÑOL,1000005,LG,POESIA,,1,0
3473,LA ODISEA,HOMERO,ESPAÑOL,1000006,LG,POESIA,,1,0
3474,COMETAS EN EL CIELO,KHALED HOSSEINI,ESPAÑOL,1000007,LG,AVENTURA,,1,0
3475,COMETAS EN EL CIELO,KHALED HOSSEINI,ESPAÑOL,1000008,LG,AVENTURA,,1,0
3476,LA ODISEA,HOMERO,ESPAÑOL,1000009,LG,POESIA,,1,0
3477,EL ÁGUILA Y LA DAMA TAPADA,NEY YÉPEZ CORTÉS,ESPAÑOL,1000010,LG,NOVELA,,1,0
3478,EL ÁGUILA Y LA DAMA TAPADA,NEY YÉPEZ CORTÉS,ESPAÑOL,1000011,LG,NOVELA,,1,0
3479,EL ÁGUILA Y LA DAMA TAPADA,NEY YÉPEZ CORTÉS,ESPAÑOL,4200207,LG,NOVELA,,1,0
3480,"LA VIDA DE LAZARILLO DE TORMES, Y DE SUS FORTUNAS Y ADVERSIDADES",ANÓNIMO,ESPAÑOL,1000013,LG,DRAMA,BUEN ESTADO,1,0
3481,UN DIA MAS Y OTRAS HISTORIAS,EDNA ITURRALDE,ESPAÑOL,4100754,LL,AVENTURA,,1,0
3482,EL MUCHACHO EN LA GAVETA,ROBERT N. MUNSCH,ESPAÑOL,1000017,LG,CUENTOS,,1,0
3483,LA DIVINA COMEDIA,DANTE ALIGHTIERI,ESPAÑOL,1000019,LG,POESIA,,1,0
3484,LA DIVINA COMEDIA,DANTE ALIGHTIERI,ESPAÑOL,1000020,LG,POESIA,,1,0
3485,LA DIVINA COMEDIA,DANTE ALIGHTIERI,ESPAÑOL,1000021,LG,POESIA,,1,0
3486,LA DIVINA COMEDIA,DANTE ALIGHTIERI,ESPAÑOL,1000022,LG,POESIA,,1,0
3487,LA DIVINA COMEDIA,DANTE ALIGHTIERI,ESPAÑOL,1000023,LG,POESIA,,1,0
3488,LA DIVINA COMEDIA,DANTE ALIGHTIERI,ESPAÑOL,1000024,LG,POESIA,,1,0
3489,LA DIVINA COMEDIA,DANTE ALIGHTIERI,ESPAÑOL,1000025,LG,POESIA,,1,0
3490,LA DIVINA COMEDIA,DANTE ALIGHTIERI,ESPAÑOL,1000026,LG,POESIA,,1,0
3491,LA DIVINA COMEDIA,DANTE ALIGHTIERI,ESPAÑOL,1000027,LG,POESIA,,1,0
3492,COMETAS EN EL CIELO,KHALED HOSSEINI,ESPAÑOL,1000028,LG,AVENTURA,,1,0
3493,COMETAS EN EL CIELO,KHALED HOSSEINI,ESPAÑOL,1000029,LG,AVENTURA,,1,0
3494,COMETAS EN EL CIELO,KHALED HOSSEINI,ESPAÑOL,1000030,LG,AVENTURA,,1,0
3495,EL ÁGIOLA Y LA DAMA TAPADA,NEY YÉPEZ CORTÉS,ESPAÑOL,1000031,LG,NOVELA,,1,0
3496,COMETAS EN EL CIELO,KHALED HOSSEINI,ESPAÑOL,1000032,LG,AVENTURA,,1,0
3497,COMETAS EN EL CIELO,KHALED HOSSEINI,ESPAÑOL,1000033,LG,AVENTURA,,1,0
3498,LA ODISEA,HOMERO,ESPAÑOL,1000034,LG,CABALLERIA,,1,0
3499,LA DIVINA COMEDIA,DANTE ALIGHTIERI,ESPAÑOL,1000035,LG,POESIA,,1,0
3500,LA DIVINA COMEDIA,DANTE ALIGHTIERI,ESPAÑOL,1000036,LG,POESIA,,1,0
3501,LA ODISEA,HOMERO,ESPAÑOL,1000037,LG,CABALLERIA,,1,0
3502,LA ODISEA,HOMERO,ESPAÑOL,1000038,LG,CABALLERIA,,1,0
3503,LA ODISEA,HOMERO,ESPAÑOL,1000040,LG,CABALLERIA,,1,0
3504,LA ODISEA,HOMERO,ESPAÑOL,1000041,LG,CABALLERIA,,1,0
3505,LA ODISEA,HOMERO,ESPAÑOL,1000042,LG,CABALLERIA,,1,0
3506,LA ODISEA,HOMERO,ESPAÑOL,1000043,LG,CABALLERIA,,1,0
3507,LA ODISEA,HOMERO,ESPAÑOL,1000044,LG,CABALLERIA,,1,0
3508,LA ODISEA,HOMERO,ESPAÑOL,1000045,LG,CABALLERIA,,1,0
3509,LA ODISEA,HOMERO,ESPAÑOL,1000046,LG,CABALLERIA,,1,0
3510,LA ODISEA,HOMERO,ESPAÑOL,1000047,LG,CABALLERIA,,1,0
3511,LA ODISEA,HOMERO,ESPAÑOL,1000048,LG,CABALLERIA,,1,0
3512,LA ODISEA,HOMERO,ESPAÑOL,1000050,LG,CABALLERIA,,1,0
3513,LA ODISEA,HOMERO,ESPAÑOL,1000051,LG,CABALLERIA,,1,0
3514,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000055,LG,AVENTURA,,1,0
3515,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000058,LG,AVENTURA,,1,0
3516,EL NIÑO QUE VIVÍA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000059,LL,AVENTURA,,1,0
3517,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000060,LG,AVENTURA,,1,0
3518,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000061,LG,AVENTURA,,1,0
3519,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000064,LG,AVENTURA,,1,0
3520,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000065,LG,AVENTURA,,1,0
3521,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000065,LG,AVENTURA,,1,0
3522,LA ODISEA,HOMERO,ESPAÑOL,1000066,LG,CABALLERIA,,1,0
3523,TERESA,ARMANDO JOSÉ SEQUERA,ESPAÑOL,1000067,LG,AVENTURA,,1,0
3524,TERESA,ARMANDO JOSÉ SEQUERA,ESPAÑOL,1000068,LG,AVENTURA,,1,0
3525,TERESA,ARMANDO JOSÉ SEQUERA,ESPAÑOL,1000070,LG,AVENTURA,,1,0
3526,TERESA,ARMANDO JOSÉ SEQUERA,ESPAÑOL,1000071,LG,AVENTURA,,1,0
3527,TERESA,ARMANDO JOSÉ SEQUERA,ESPAÑOL,1000073,LG,AVENTURA,,1,0
3528,TERESA,ARMANDO JOSÉ SEQUERA,ESPAÑOL,1000074,LG,AVENTURA,,1,0
3529,TERESA,ARMANDO JOSÉ SEQUERA,ESPAÑOL,1000075,LG,AVENTURA,,1,0
3530,TERESA,ARMANDO JOSÉ SEQUERA,ESPAÑOL,1000076,LG,AVENTURA,,1,0
3531,TERESA,ARMANDO JOSÉ SEQUERA,ESPAÑOL,1000077,LG,AVENTURA,,1,0
3532,TERESA,ARMANDO JOSÉ SEQUERA,ESPAÑOL,1000078,LG,AVENTURA,,1,0
3533,TERESA,ARMANDO JOSÉ SEQUERA,ESPAÑOL,1000079,LG,AVENTURA,,1,0
3534,TERESA,ARMANDO JOSÉ SEQUERA,ESPAÑOL,1000080,LG,AVENTURA,,1,0
3535,TERESA,ARMANDO JOSÉ SEQUERA,ESPAÑOL,1000082,LG,AVENTURA,,1,0
3536,TERESA,ARMANDO JOSÉ SEQUERA,ESPAÑOL,1000083,LG,AVENTURA,,1,0
3537,TERESA,ARMANDO JOSÉ SEQUERA,ESPAÑOL,1000084,LG,AVENTURA,,1,0
3538,TERESA,ARMANDO JOSÉ SEQUERA,ESPAÑOL,1000085,LL,AVENTURA,,1,0
3539,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000086,LG,AVENTURA,,1,0
3540,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000089,LG,AVENTURA,,1,0
3541,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000092,LG,AVENTURA,,1,0
3542,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000095,LG,AVENTURA,,1,0
3543,EL NIÑO QUE VIVIA QUE LAS ESTRELLAS,JORDI SIERRA I FABRA,ESPAÑOL,1000096,LL,AVENTURA,,1,0
3544,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000097,LG,AVENTURA,,1,0
3545,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000098,LG,AVENTURA,,1,0
3546,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000099,LG,AVENTURA,,1,0
3547,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000101,LG,AVENTURA,,1,0
3548,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000103,LG,AVENTURA,,1,0
3549,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000104,LG,AVENTURA,,1,0
3550,THE BROKER,JOHN GRISHAN,INGLES,30009325,GR,SUSPENSO,,1,0
3551,THE BROKER,JOHN GRISHAN,INGLES,30009322,GR,SUSPENSO,,1,0
3552,THE BROKER,JOHN GRISHAN,INGLES,30009318,GR,SUSPENSO,,1,0
3553,THE BROKER,JOHN GRISHAN,INGLES,30009319,GR,SUSPENSO,,1,0
3554,THE BROKER,JOHN GRISHAN,INGLES,30009320,GR,SUSPENSO,,1,0
3555,THE BROKER,JOHN GRISHAN,INGLES,30009310,GR,SUSPENSO,,1,0
3556,THE BROKER,JOHN GRISHAN,INGLES,30009326,GR,SUSPENSO,,1,0
3557,THE BROKER,JOHN GRISHAN,INGLES,30009324,GR,SUSPENSO,,1,0
3558,THE BROKER,JOHN GRISHAN,INGLES,30009321,GR,SUSPENSO,,1,0
3559,THE BROKER,JOHN GRISHAN,INGLES,30009316,GR,SUSPENSO,,1,0
3560,THE BROKER,JOHN GRISHAN,INGLES,30009313,GR,SUSPENSO,,1,0
3561,THE BROKER,JOHN GRISHAN,INGLES,30009317,GR,SUSPENSO,,1,0
3562,THE BROKER,JOHN GRISHAN,INGLES,30009328,GR,SUSPENSO,,1,0
3563,THE BROKER,JOHN GRISHAN,INGLES,30009312,GR,SUSPENSO,,1,0
3564,THE BROKER,JOHN GRISHAN,INGLES,30009315,GR,SUSPENSO,,1,0
3565,THE BROKER,JOHN GRISHAN,INGLES,30009314,GR,SUSPENSO,,1,0
3566,THE BROKER,JOHN GRISHAN,INGLES,30009327,GR,SUSPENSO,,1,0
3567,THE BROKER,JOHN GRISHAN,INGLES,30009323,GR,SUSPENSO,,1,0
3568,THE BROKER,JOHN GRISHAN,INGLES,30009311,GR,SUSPENSO,,1,0
3569,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009348,GR,AVENTURA,,1,0
3570,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009334,GR,AVENTURA,,1,0
3571,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009346,GR,AVENTURA,,1,0
3572,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009340,GR,AVENTURA,,1,0
3573,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009344,GR,AVENTURA,,1,0
3574,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009343,GR,AVENTURA,,1,0
3575,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009349,GR,AVENTURA,,1,0
3576,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009337,GR,AVENTURA,,1,0
3577,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009338,GR,AVENTURA,,1,0
3578,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009345,GR,AVENTURA,,1,0
3579,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009341,GR,AVENTURA,,1,0
3580,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009336,GR,AVENTURA,,1,0
3581,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009350,GR,AVENTURA,,1,0
3582,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009335,GR,AVENTURA,,1,0
3583,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009339,GR,AVENTURA,,1,0
3584,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009333,GR,AVENTURA,,1,0
3585,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009342,GR,AVENTURA,,1,0
3586,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009332,GR,AVENTURA,,1,0
3587,THE KING OF TORTS,JOHN GRISHAN,INGLES,30009347,GR,AVENTURA,,1,0
3588,THE FIRM,JOSH GRISHAM,INGLES,30009331,GR,SUSPENSO,,1,0
3589,THE FIRM,JOSH GRISHAM,INGLES,30009329,GR,SUSPENSO,,1,0
3590,THE FIRM,JOSH GRISHAM,INGLES,30009330,GR,SUSPENSO,,1,0
3591,EL NIÑO QUE VIVIA EN LAS ESTRELLAS,JORDI SIERRA I FIBRA,ESPAÑOL,1000249,LG,AVENTURA,,1,0
3592,"WHO, SIR ME, SIR",K. M. PEYTON,INGLES,1000250,GR,ESCUELA,,1,0
3593,"WHO, SIR ME, SIR",K. M. PEYTON,INGLES,1000251,GR,ESCUELA,,1,0
3594,"WHO, SIR ME, SIR",K. M. PEYTON,INGLES,1000252,GR,ESCUELA,,1,0
3595,"WHO, SIR ME, SIR",K. M. PEYTON,INGLES,1000253,GR,ESCUELA,,1,0
3596,"WHO, SIR ME, SIR",K. M. PEYTON,INGLES,1000254,GR,ESCUELA,,1,0
3597,"WHO, SIR ME, SIR",K. M. PEYTON,INGLES,1000255,GR,ESCUELA,,1,0
3598,"WHO, SIR ME, SIR",K. M. PEYTON,INGLES,1000256,GR,ESCUELA,,1,0
3599,"WHO, SIR ME, SIR",K. M. PEYTON,INGLES,1000257,GR,ESCUELA,,1,0
3600,"WHO, SIR ME, SIR",K. M. PEYTON,INGLES,1000258,GR,ESCUELA,,1,0
3601,A SLIMY STORY,MICHELLE KNUDSEN,INGLES,30009353,GR,AVENTURA,,1,0
3602,A SLIMY STORY,MICHELLE KNUDSEN,INGLES,30009356,GR,AVENTURA,,1,0
3603,A SLIMY STORY,MICHELLE KNUDSEN,INGLES,30009358,GR,AVENTURA,,1,0
3604,A SLIMY STORY,MICHELLE KNUDSEN,INGLES,30009357,GR,AVENTURA,,1,0
3605,A SLIMY STORY,MICHELLE KNUDSEN,INGLES,30009352,GR,AVENTURA,,1,0
3606,A SLIMY STORY,MICHELLE KNUDSEN,INGLES,30009359,GR,AVENTURA,,1,0
3607,A SLIMY STORY,MICHELLE KNUDSEN,INGLES,30009361,GR,AVENTURA,,1,0
3608,A SLIMY STORY,MICHELLE KNUDSEN,INGLES,30009355,GR,AVENTURA,,1,0
3609,A SLIMY STORY,MICHELLE KNUDSEN,INGLES,30009360,GR,AVENTURA,,1,0
3610,A SLIMY STORY,MICHELLE KNUDSEN,INGLES,30009354,GR,AVENTURA,,1,0
3611,A SLIMY STORY,MICHELLE KNUDSEN,INGLES,30009362,GR,AVENTURA,,1,0
3612,"WHAT A TRIP, AMBER BROWN",PAULA DANZIGER,INGLES,1000270,GR,AVENTURA,,1,0
3613,"WHAT A TRIP, AMBER BROWN",PAULA DANZIGER,INGLES,1000271,GR,AVENTURA,,1,0
3614,"WHAT A TRIP, AMBER BROWN",PAULA DANZIGER,INGLES,1000272,GR,AVENTURA,,1,0
3615,"WHAT A TRIP, AMBER BROWN",PAULA DANZIGER,INGLES,1000273,GR,AVENTURA,,1,0
3616,"WHAT A TRIP, AMBER BROWN",PAULA DANZIGER,INGLES,1000274,GR,AVENTURA,,1,0
3617,"WHAT A TRIP, AMBER BROWN",PAULA DANZIGER,INGLES,1000275,GR,AVENTURA,,1,0
3618,LA GUERRA DE LOS MUNDOS,H.G. WELLS,ESPAÑOL,1000276,LG,FICCIÓN,,1,0
3619,LA GUERRA DE LOS MUNDOS,H.G. WELLS,ESPAÑOL,1000277,LG,FICCIÓN,,1,0
3620,TODOS LOS ARMARIOS,LUCRECIA MALDONADO,ESPAÑOL,1000281,LG,DRAMA,,1,0
3621,TODOS LOS ARMARIOS,LUCRECIA MALDONADO,ESPAÑOL,1000282,LG,DRAMA,,1,0
3622,TODOS LOS ARMARIOS,LUCRECIA MALDONADO,ESPAÑOL,1000283,LG,DRAMA,,1,0
3623,TODOS LOS ARMARIOS,LUCRECIA MALDONADO,ESPAÑOL,1000284,LG,DRAMA,,1,0
3624,TODOS LOS ARMARIOS,LUCRECIA MALDONADO,ESPAÑOL,1000285,LG,DRAMA,,1,0
3625,TODOS LOS ARMARIOS,LUCRECIA MALDONADO,ESPAÑOL,1000286,LG,DRAMA,,1,0
3626,TODOS LOS ARMARIOS,LUCRECIA MALDONADO,ESPAÑOL,1000287,LG,DRAMA,,1,0
3627,TODOS LOS ARMARIOS,LUCRECIA MALDONADO,ESPAÑOL,1000289,LG,DRAMA,,1,0
3628,TODOS LOS ARMARIOS,LUCRECIA MALDONADO,ESPAÑOL,1000290,LG,DRAMA,,1,0
3629,TODOS LOS ARMARIOS,LUCRECIA MALDONADO,ESPAÑOL,1000291,LG,DRAMA,,1,0
3630,TODOS LOS ARMARIOS,LUCRECIA MALDONADO,ESPAÑOL,1000292,LG,DRAMA,,1,0
3631,TODOS LOS ARMARIOS,LUCRECIA MALDONADO,ESPAÑOL,1000293,LG,DRAMA,,1,0
3632,TODOS LOS ARMARIOS,LUCRECIA MALDONADO,ESPAÑOL,1000294,LG,DRAMA,,1,0
3633,LA ODISEA,HOMERO,ESPAÑOL,1000297,LG,POESIA,,1,0
3634,LA ODISEA,HOMERO,ESPAÑOL,1000298,LG,POESIA,,1,0
3635,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000299,LG,FUTURISTA,,1,0
3636,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000300,LG,FUTURISTA,,1,0
3637,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000301,LG,FUTURISTA,,1,0
3638,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000302,LG,FUTURISTA,,1,0
3639,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000303,LG,FUTURISTA,,1,0
3640,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000304,LG,FUTURISTA,,1,0
3641,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000305,LG,FUTURISTA,,1,0
3642,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000306,LG,FUTURISTA,,1,0
3643,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000307,LG,FUTURISTA,,1,0
3644,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000308,LG,FUTURISTA,,1,0
3645,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000309,LG,FUTURISTA,,1,0
3646,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000310,LG,FUTURISTA,,1,0
3647,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000311,LG,FUTURISTA,,1,0
3648,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000312,LG,FUTURISTA,,1,0
3649,UN MUNDO FELIZ,ALDOUS HYXLEY,ESPAÑOL,1000313,LG,AVENTURA,,1,0
3650,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000314,LG,FUTURISTA,,1,0
3651,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000315,LG,FUTURISTA,,1,0
3652,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000317,LG,FUTURISTA,,1,0
3653,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000318,LG,FUTURISTA,,1,0
3654,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000319,LG,FUTURISTA,,1,0
3655,UN MUNDO FELIZ,ALDOUS HUXLEY,ESPAÑOL,1000320,LG,FUTURISTA,,1,0
3656,UN GATO NO ES UN COJIN,CHRISTINE NOSTLINGER,ESPAÑOL,4200203,LG,FANTASIA,,1,0
3657,UN GATO NO ES UN COJIN,CHRISTINE NOSTLINGER,ESPAÑOL,1000322,LG,FANTASIA,,1,0
3658,UN GATO NO ES UN COJIN,CHRISTINE NOSTLINGER,ESPAÑOL,1000323,LG,FANTASIA,,1,0
3659,UN GATO NO ES UN COJIN,CHRISTINE NOSTLINGER,ESPAÑOL,1000324,LG,FANTASIA,,1,0
3660,UN GATO NO ES UN COJIN,CHRISTINE NOSTLINGER,ESPAÑOL,1000325,LG,FANTASIA,,1,0
3661,UN GATO NO ES UN COJIN,CHRISTINE NOSTLINGER,ESPAÑOL,1000326,LG,FANTASIA,,1,0
3662,UN GATO NO ES UN COJIN,CHRISTINE NOSTLINGER,ESPAÑOL,1000327,LG,FANTASIA,,1,0
3663,UN GATO NO ES UN COJIN,CHRISTINE NOSTLINGER,ESPAÑOL,1000328,LG,FANTASIA,,1,0
3664,UN GATO NO ES UN COJIN,CHRISTINE NOSTLINGER,ESPAÑOL,1000329,LG,FANTASIA,,1,0
3665,UN GATO NO ES UN COJIN,CHRISTINE NOSTLINGER,ESPAÑOL,1000331,LG,FANTASIA,,1,0
3666,UN GATO NO ES UN COJIN,CHRISTINE NOSTLINGER,ESPAÑOL,1000332,LG,FANTASIA,,1,0
3667,UN GATO NO ES UN COJIN,CHRISTINE NOSTLINGER,ESPAÑOL,1000333,LG,FANTASIA,,1,0
3668,UN GATO NO ES UN COJIN,CHRISTINE NOSTLINGER,ESPAÑOL,1000334,LG,FANTASIA,,1,0
3669,UN GATO NO ES UN COJIN,CHRISTINE NOSTLINGER,ESPAÑOL,1000335,LG,FANTASIA,,1,0
3670,CUENTO POPULAR ECUATPRIANO,ABDÓN UBIDIA,ESPAÑOL,1000337,LG,TRADICIONES,,1,0
3671,CUENTO POPULAR ECUATPRIANO,ABDÓN UBIDIA,ESPAÑOL,1000338,LG,TRADICIONES,,1,0
3672,CUENTO POPULAR ECUATPRIANO,ABDÓN UBIDIA,ESPAÑOL,1000339,LG,TRADICIONES,,1,0
3673,LA NOVIA DE MI HERMANO,GERARDO MENESES,ESPAÑOL,1000340,LG,AVENTURA,,1,0
3674,LA NOVIA DE MI HERMANO,GERARDO MENESES,ESPAÑOL,1000341,LG,AVENTURA,,1,0
3675,LA NOVIA DE MI HERMANO,GERARDO MENESES,ESPAÑOL,1000342,LG,AVENTURA,,1,0
3676,LA NOVIA DE MI HERMANO,GERARDO MENESES,ESPAÑOL,1000345,LG,AVENTURA,,1,0
3677,LA NOVIA DE MI HERMANO,GERARDO MENESES,ESPAÑOL,1000346,LG,AVENTURA,,1,0
3678,LA NOVIA DE MI HERMANO,GERARDO MENESES,ESPAÑOL,1000347,LG,AVENTURA,,1,0
3679,LA NOVIA DE MI HERMANO,GERARDO MENESES,ESPAÑOL,1000348,LG,AVENTURA,,1,0
3680,LA NOVIA DE MI HERMANO,GERARDO MENESES,ESPAÑOL,1000349,LG,AVENTURA,,1,0
3681,LA NOVIA DE MI HERMANO,GERARDO MENESES,ESPAÑOL,1000350,LG,AVENTURA,,1,0
3682,LA NOVIA DE MI HERMANO,GERARDO MENESES,ESPAÑOL,1000351,LG,AVENTURA,,1,0
3683,LA NOVIA DE MI HERMANO,GERARDO MENESES,ESPAÑOL,1000352,LG,AVENTURA,,1,0
3684,LA NOVIA DE MI HERMANO,GERARDO MENESES,ESPAÑOL,1000353,LG,AVENTURA,,1,0
3685,LA NOVIA DE MI HERMANO,GERARDO MENESES,ESPAÑOL,1000354,LG,AVENTURA,,1,0
3686,LA NOVIA DE MI HERMANO,GERARDO MENESES,ESPAÑOL,1000355,LG,AVENTURA,,1,0
3687,LA PESTE,ALBERT CAMUS,ESPAÑOL,1000358,LG,DRAMA,,1,0
3688,LA PESTE,ALBERT CAMUS,ESPAÑOL,1000359,LG,DRAMA,,1,0
3689,LA PESTE,ALBERT CAMUS,ESPAÑOL,1000362,LG,DRAMA,,1,0
3690,LA PESTE,ALBERT CAMUS,ESPAÑOL,1000363,LG,APRENDIZAJE,,1,0
3691,LA PESTE,ALBERT CAMUS,ESPAÑOL,1000365,LG,DRAMA,,1,0
3692,LA PESTE,ALBERT CAMUS,ESPAÑOL,1000367,LG,DRAMA,,1,0
3693,COMETAS EN EL CIELO,KHALED HOSSEINI,ESPAÑOL,1000368,LG,AVENTURA,,1,0
3694,TRANQUILA TRAGALENGUAS,MICHAEL ENDE,ESPAÑOL,1000369,LG,AVENTURA,,1,0
3695,TRANQUILA TRAGALENGUAS,MICHAEL ENDE,ESPAÑOL,1000370,LG,AVENTURA,,1,0
3696,TRANQUILA TRAGALENGUAS,MICHAEL ENDE,ESPAÑOL,1000371,LG,AVENTURA,,1,0
3697,TRANQUILA TRAGALENGUAS,MICHAEL ENDE,ESPAÑOL,1000372,LG,AVENTURA,,1,0
3698,TRANQUILA TRAGALENGUAS,MICHAEL ENDE,ESPAÑOL,1000373,LG,AVENTURA,,1,0
3699,TRANQUILA TRAGALENGUAS,MICHAEL ENDE,ESPAÑOL,1000374,LG,AVENTURA,,1,0
3700,TRANQUILA TRAGALENGUAS,MICHAEL ENDE,ESPAÑOL,1000375,LG,AVENTURA,,1,0
3701,TRANQUILA TRAGALENGUAS,MICHAEL ENDE,ESPAÑOL,1000376,LG,AVENTURA,,1,0
3702,TRANQUILA TRAGALENGUAS,MICHAEL ENDE,ESPAÑOL,1000377,LG,AVENTURA,,1,0
3703,TRANQUILA TRAGALENGUAS,MICHAEL ENDE,ESPAÑOL,1000378,LG,AVENTURA,,1,0
3704,TRANQUILA TRAGALENGUAS,MICHAEL ENDE,ESPAÑOL,1000379,LG,AVENTURA,,1,0
3705,TRANQUILA TRAGALENGUAS,MICHAEL ENDE,ESPAÑOL,1000380,LG,AVENTURA,,1,0
3706,TRANQUILA TRAGALENGUAS,MICHAEL ENDE,ESPAÑOL,1000381,LG,AVENTURA,,1,0
